Date,AAPL,DHR,MSFT
2018-09-04,54.91029357910156,101.6112289428711,106.55976104736328
2018-09-05,54.55201721191406,102.06262969970703,103.48819732666016
2018-09-06,53.6454963684082,102.64156341552734,103.72666931152344
2018-09-07,53.212677001953125,102.700439453125,103.22109985351562
2018-09-10,52.49853515625,103.1616439819336,104.33717346191406
2018-09-11,53.82583999633789,103.27940368652344,106.1114273071289
2018-09-12,53.15738296508789,103.80928039550781,106.55976104736328
2018-09-13,54.441402435302734,105.40876770019531,107.70443725585938
2018-09-14,53.823429107666016,104.86906433105469,108.14321899414062
2018-09-17,52.390323638916016,103.98593139648438,106.96992492675781
2018-09-18,52.47689437866211,104.76113891601562,107.99060821533203
2018-09-19,52.50814437866211,105.4970703125,106.5501937866211
2018-09-20,52.90730285644531,105.94847869873047,108.33399963378906
2018-09-21,52.33742904663086,106.056396484375,108.99217224121094
2018-09-24,53.09005355834961,105.81108856201172,109.3832778930664
2018-09-25,53.42668914794922,105.99751281738281,109.17342376708984
2018-09-26,53.00108337402344,106.8610610961914,108.72509002685547
2018-09-27,54.09034729003906,106.31074523925781,109.1352767944336
2018-09-28,54.280296325683594,106.78246307373047,109.09712219238281
2018-10-01,54.64578628540039,107.40156555175781,110.27996063232422
2018-10-02,55.131507873535156,107.07725524902344,109.84114074707031
2018-10-03,55.80238342285156,106.65470123291016,109.8602294921875
2018-10-04,54.82132339477539,105.15113830566406,107.5899658203125
2018-10-05,53.931644439697266,105.1314926147461,106.96039581298828
2018-10-08,53.80660629272461,103.78514862060547,105.73939514160156
2018-10-09,54.55201721191406,104.88579559326172,107.08438873291016
2018-10-10,52.02483367919922,102.04573822021484,101.26563262939453
2018-10-11,51.56555938720703,99.5201187133789,101.02714538574219
2018-10-12,53.40745544433594,101.59367370605469,104.51841735839844
2018-10-15,52.26528549194336,100.22770690917969,102.63922882080078
2018-10-16,53.41706085205078,103.23481750488281,105.88247680664062
2018-10-17,53.18622589111328,103.14637756347656,105.60585021972656
2018-10-18,51.943077087402344,99.49066162109375,103.49774932861328
2018-10-19,52.73417663574219,98.65534973144531,103.65036010742188
2018-10-22,53.05638885498047,96.8569564819336,104.5756607055664
2018-10-23,53.55652618408203,95.73665618896484,103.11617279052734
2018-10-24,51.71945571899414,94.15447235107422,97.60266876220703
2018-10-25,52.85199737548828,96.59163665771484,103.30695343017578
2018-10-26,52.010406494140625,95.46150970458984,102.02873992919922
2018-10-29,51.03416061401367,95.17649841308594,99.06212615966797
2018-10-30,51.28904342651367,96.0314712524414,98.9476547241211
2018-10-31,52.62596893310547,97.68244934082031,101.88566589355469
2018-11-01,53.43389892578125,98.7831039428711,101.03668975830078
2018-11-02,49.88959884643555,99.50047302246094,101.26563262939453
2018-11-05,48.473304748535156,100.00165557861328,102.55339050292969
2018-11-06,48.99750518798828,99.47100830078125,102.75370788574219
2018-11-07,50.483516693115234,102.27175903320312,106.79823303222656
2018-11-08,50.30738067626953,102.94001770019531,106.597900390625
2018-11-09,49.33736801147461,102.58621978759766,104.51841735839844
2018-11-12,46.85205078125,99.79530334472656,101.94290161132812
2018-11-13,46.38392639160156,98.75360870361328,102.0096664428711
2018-11-14,45.073699951171875,98.9992904663086,100.56307983398438
2018-11-15,46.186073303222656,99.89356994628906,102.77609252929688
2018-11-16,46.69760513305664,101.41676330566406,103.7436752319336
2018-11-19,44.84688949584961,99.54962921142578,100.22775268554688
2018-11-20,42.70419692993164,100.20805358886719,97.4399185180664
2018-11-21,42.65594482421875,101.16128540039062,98.7811508178711
2018-11-23,41.572532653808594,100.64045715332031,98.7428207397461
2018-11-26,42.13474655151367,101.49540710449219,102.00009155273438
2018-11-27,42.043060302734375,102.20295715332031,102.6419448852539
2018-11-28,43.659725189208984,105.12164306640625,106.4548568725586
2018-11-29,43.32432556152344,106.07487487792969,105.56392669677734
2018-11-30,43.090267181396484,107.64725494384766,106.2345199584961
2018-12-03,44.59593963623047,106.76278686523438,107.38414764404297
2018-12-04,42.63422393798828,104.4632339477539,103.9640121459961
2018-12-06,42.158870697021484,103.048095703125,104.60588836669922
2018-12-07,40.65562057495117,100.10977935791016,100.4193344116211
2018-12-10,40.92344665527344,99.96236419677734,103.07305908203125
2018-12-11,40.689388275146484,99.56926727294922,104.03108215332031
2018-12-12,40.80279541015625,100.2669906616211,104.50053405761719
2018-12-13,41.249202728271484,100.72886657714844,104.85498046875
2018-12-14,39.92931365966797,98.66517639160156,101.57857513427734
2018-12-17,39.55773162841797,98.63568115234375,98.57037353515625
2018-12-18,40.071685791015625,98.97964477539062,99.60504913330078
2018-12-19,38.821781158447266,98.91085815429688,99.33679962158203
2018-12-20,37.842124938964844,96.66040802001953,97.24832916259766
2018-12-21,36.370235443115234,96.77833557128906,94.10601806640625
2018-12-24,35.42919158935547,93.21107482910156,90.17814636230469
2018-12-26,37.924163818359375,98.23280334472656,96.33818817138672
2018-12-27,37.67804718017578,99.90607452392578,96.93216705322266
2018-12-28,37.697357177734375,100.23089599609375,96.17534637451172
2018-12-31,38.061710357666016,101.5006332397461,97.30579376220703
2019-01-02,38.105140686035156,98.92178344726562,96.87470245361328
2019-01-03,34.3095817565918,96.08700561523438,93.31087493896484
2019-01-04,35.774234771728516,98.87256622314453,97.65070343017578
2019-01-07,35.694610595703125,99.27610778808594,97.77522277832031
2019-01-08,36.37506866455078,101.80575561523438,98.48416137695312
2019-01-09,36.992774963378906,102.72117614746094,99.89244842529297
2019-01-10,37.111000061035156,103.70545959472656,99.25056457519531
2019-01-11,36.74665451049805,103.60704040527344,98.48416137695312
2019-01-14,36.194091796875,102.45539093017578,97.7656478881836
2019-01-15,36.93486022949219,103.39049530029297,100.60139465332031
2019-01-16,37.38608169555664,102.84912109375,100.95584869384766
2019-01-17,37.60807418823242,103.91213989257812,101.66477966308594
2019-01-18,37.83971405029297,105.76263427734375,103.1880111694336
2019-01-22,36.990360260009766,104.73896789550781,101.2432632446289
2019-01-23,37.13996505737305,104.46336364746094,102.23001098632812
2019-01-24,36.8455924987793,104.38462829589844,101.74141693115234
2019-01-25,38.0665283203125,104.66022491455078,102.67071533203125
2019-01-28,37.71424865722656,104.36492919921875,100.6684341430664
2019-01-29,37.32334518432617,103.61687469482422,98.6182861328125
2019-01-30,39.87382125854492,107.29814147949219,101.91385650634766
2019-01-31,40.16096878051758,109.1781234741211,100.04573822021484
2019-02-01,40.180267333984375,107.58358764648438,98.46501159667969
2019-02-04,41.32158660888672,107.86903381347656,101.30073547363281
2019-02-05,42.028568267822266,107.7903060913086,102.7186050415039
2019-02-06,42.043060302734375,107.93794250488281,101.57857513427734
2019-02-07,41.24678421020508,106.88473510742188,100.85045623779297
2019-02-08,41.295249938964844,107.53436279296875,101.23367309570312
2019-02-11,41.05776596069336,107.95761108398438,100.831298828125
2019-02-12,41.411563873291016,109.62108612060547,102.40245056152344
2019-02-13,41.2395133972168,109.47343444824219,102.32581329345703
2019-02-14,41.38975143432617,108.62694549560547,102.41204833984375
2019-02-15,41.29766845703125,109.4931411743164,103.6766128540039
2019-02-19,41.421260833740234,109.57185363769531,103.62870788574219
2019-02-20,41.687828063964844,110.43804931640625,103.08995056152344
2019-02-21,41.452762603759766,110.66444396972656,105.26431274414062
2019-02-22,41.915611267089844,111.69795227050781,106.76519775390625
2019-02-25,42.220943450927734,121.2160873413086,107.3616943359375
2019-02-26,42.245182037353516,121.27516174316406,108.10252380371094
2019-02-27,42.376033782958984,124.40520477294922,107.91971588134766
2019-02-28,41.959228515625,125.02531433105469,107.78502655029297
2019-03-01,42.400272369384766,125.76353454589844,108.2660903930664
2019-03-04,42.613525390625,123.9130630493164,108.00630950927734
2019-03-05,42.535972595214844,123.38153076171875,107.467529296875
2019-03-06,42.29121780395508,122.68270874023438,107.51564025878906
2019-03-07,41.801727294921875,122.50550079345703,106.20716094970703
2019-03-08,41.90106201171875,123.07640075683594,106.32262420654297
2019-03-11,43.35261535644531,124.34615325927734,108.5547103881836
2019-03-12,43.83970260620117,125.43872833251953,109.31478118896484
2019-03-13,44.0335693359375,126.11788940429688,110.16143798828125
2019-03-14,44.5230712890625,126.09822082519531,110.2480239868164
2019-03-15,45.10222625732422,126.6690902709961,111.51799774169922
2019-03-18,45.56265640258789,126.058837890625,113.11510467529297
2019-03-19,45.20158767700195,127.82070922851562,113.19206237792969
2019-03-20,45.596588134765625,127.7026138305664,113.06698608398438
2019-03-21,47.27592086791992,130.21255493164062,115.6646957397461
2019-03-22,46.29691696166992,127.65339660644531,112.61481475830078
2019-03-25,45.73713684082031,127.42695617675781,113.20171356201172
2019-03-26,45.264591217041016,129.02154541015625,113.44222259521484
2019-03-27,45.67170333862305,127.7026138305664,112.34541320800781
2019-03-28,45.732295989990234,127.96870422363281,112.49934387207031
2019-03-29,46.030357360839844,130.1172637939453,113.4710922241211
2019-04-01,46.34296798706055,129.920166015625,114.51016235351562
2019-04-02,47.016632080078125,129.7230682373047,114.6737289428711
2019-04-03,47.33892822265625,129.08242797851562,115.4241714477539
2019-04-04,47.421329498291016,128.5896453857422,114.83728790283203
2019-04-05,47.73877716064453,129.69349670410156,115.34719848632812
2019-04-08,48.489990234375,130.04830932617188,115.38568115234375
2019-04-09,48.3445930480957,129.93002319335938,114.76030731201172
2019-04-10,48.615997314453125,129.60479736328125,115.63583374023438
2019-04-11,48.2113151550293,129.5358123779297,115.7705307006836
2019-04-12,48.191925048828125,129.73294067382812,116.36703491210938
2019-04-15,48.2791633605957,128.61917114257812,116.4632339477539
2019-04-16,48.28401184082031,126.3326416015625,116.19384765625
2019-04-17,49.224246978759766,123.08019256591797,117.15596008300781
2019-04-18,49.40114974975586,124.94295501708984,118.6953353881836
2019-04-22,49.56350326538086,125.04151916503906,119.07054901123047
2019-04-23,50.278377532958984,125.93839263916016,120.68692016601562
2019-04-24,50.20083999633789,127.4365005493164,120.27318572998047
2019-04-25,49.7452507019043,128.5107879638672,124.25630187988281
2019-04-26,49.507774353027344,129.04299926757812,124.9682846069336
2019-04-29,49.5828971862793,129.42739868164062,124.85284423828125
2019-04-30,48.628108978271484,130.53125,125.65140533447266
2019-05-01,51.01506042480469,129.66392517089844,123.0344467163086
2019-05-02,50.683067321777344,131.5858154296875,121.42772674560547
2019-05-03,51.3131217956543,132.640380859375,124.01578521728516
2019-05-06,50.52070999145508,131.86178588867188,123.29420471191406
2019-05-07,49.1588249206543,128.8458709716797,120.76387023925781
2019-05-08,49.16850662231445,129.82164001464844,120.75425720214844
2019-05-09,48.64023208618164,129.44708251953125,120.74461364746094
2019-05-10,47.966400146484375,129.7822265625,122.31285095214844
2019-05-13,45.178619384765625,127.59418487548828,118.67608642578125
2019-05-14,45.89381408691406,128.86558532714844,120.00381469726562
2019-05-15,46.44358444213867,129.16128540039062,121.69371795654297
2019-05-16,46.23924255371094,130.36370849609375,124.50382995605469
2019-05-17,45.976524353027344,129.2105255126953,123.67334747314453
2019-05-20,44.5388298034668,128.4418182373047,121.88687133789062
2019-05-21,45.39268493652344,128.33335876464844,122.54351806640625
2019-05-22,44.46342849731445,129.84132385253906,123.28707885742188
2019-05-23,43.70445251464844,129.73294067382812,121.8482437133789
2019-05-24,43.536598205566406,130.13697814941406,121.90616607666016
2019-05-28,43.356597900390625,128.2545623779297,121.82891082763672
2019-05-29,43.149803161621094,128.4023895263672,120.65081024169922
2019-05-30,43.37361526489258,130.53125,121.41368103027344
2019-05-31,42.5878791809082,130.10743713378906,119.43405151367188
2019-06-03,42.15730285644531,130.0187225341797,115.72588348388672
2019-06-04,43.69959259033203,130.54107666015625,118.93191528320312
2019-06-05,44.40504455566406,132.26585388183594,121.51024627685547
2019-06-06,45.056983947753906,132.97549438476562,123.43193817138672
2019-06-07,46.25627136230469,135.5380401611328,126.88902282714844
2019-06-10,46.8474006652832,135.98150634765625,128.04783630371094
2019-06-11,47.38986587524414,135.9224090576172,127.56500244140625
2019-06-12,47.239051818847656,136.77000427246094,126.97595977783203
2019-06-13,47.22932052612305,137.41064453125,127.77745056152344
2019-06-14,46.886322021484375,137.61761474609375,127.90298461914062
2019-06-17,47.166072845458984,137.3416748046875,128.28929138183594
2019-06-18,48.27534866333008,138.97772216796875,130.5199432373047
2019-06-19,48.13425827026367,140.4856719970703,131.03175354003906
2019-06-20,48.52104568481445,141.57969665527344,132.2484588623047
2019-06-21,48.355621337890625,141.6584930419922,132.26779174804688
2019-06-24,48.306968688964844,140.10128784179688,133.05001831054688
2019-06-25,47.57474899291992,140.1505584716797,128.84933471679688
2019-06-26,48.60375213623047,138.87916564941406,129.33216857910156
2019-06-27,48.589149475097656,140.10276794433594,129.5446319580078
2019-06-28,48.14641571044922,141.0303192138672,129.36114501953125
2019-07-01,49.029457092285156,142.0960693359375,131.02210998535156
2019-07-02,49.31650161743164,142.23422241210938,131.8911895751953
2019-07-03,49.72518539428711,143.3887481689453,132.7410125732422
2019-07-05,49.68140411376953,142.54010009765625,132.35472106933594
2019-07-08,48.657264709472656,141.72108459472656,132.25819396972656
2019-07-09,48.954044342041016,140.4086456298828,131.77532958984375
2019-07-10,49.438133239746094,140.71458435058594,133.11758422851562
2019-07-11,49.07811737060547,140.8231201171875,133.6487274169922
2019-07-12,49.455169677734375,138.1785430908203,134.13153076171875
2019-07-15,49.919795989990234,139.24429321289062,134.13153076171875
2019-07-16,49.74707794189453,137.981201171875,132.37405395507812
2019-07-17,49.46733474731445,137.8035430908203,131.59185791015625
2019-07-18,50.029266357421875,141.10928344726562,131.73670959472656
2019-07-19,49.28245544433594,139.73768615722656,131.92979431152344
2019-07-22,50.40874099731445,139.7475128173828,133.6776885986328
2019-07-23,50.80283737182617,140.625732421875,134.5081329345703
2019-07-24,50.7614860534668,140.80337524414062,135.88906860351562
2019-07-25,50.3600959777832,141.31651306152344,135.3772735595703
2019-07-26,50.53525161743164,140.39883422851562,136.48777770996094
2019-07-29,51.007171630859375,140.7935028076172,136.1884307861328
2019-07-30,50.788238525390625,140.81326293945312,135.5318145751953
2019-07-31,51.82453536987305,138.64234924316406,131.59185791015625
2019-08-01,50.703094482421875,138.36605834960938,133.3203887939453
2019-08-02,49.63031005859375,137.34967041015625,132.2002410888672
2019-08-05,47.03227615356445,133.90579223632812,127.67121124267578
2019-08-06,47.9226188659668,136.40237426757812,130.06607055664062
2019-08-07,48.418861389160156,136.3727264404297,130.6358184814453
2019-08-08,49.486785888671875,139.02716064453125,134.12193298339844
2019-08-09,49.07900619506836,138.45486450195312,132.982421875
2019-08-12,48.954463958740234,136.57997131347656,131.12828063964844
2019-08-13,51.0275993347168,138.68179321289062,133.8418731689453
2019-08-14,49.50876235961914,134.55709838867188,129.81129455566406
2019-08-15,49.26213836669922,135.3760986328125,129.52059936523438
2019-08-16,50.424468994140625,138.49432373046875,131.89439392089844
2019-08-19,51.364585876464844,139.83636474609375,134.10345458984375
2019-08-20,51.36701965332031,138.218017578125,132.9892578125
2019-08-21,51.923763275146484,138.46470642089844,134.47161865234375
2019-08-22,51.87981033325195,137.71475219726562,133.49307250976562
2019-08-23,49.48190689086914,133.60975646972656,129.23963928222656
2019-08-26,50.422027587890625,134.5965576171875,131.23553466796875
2019-08-27,49.853065490722656,136.4220733642578,131.51654052734375
2019-08-28,50.18760681152344,137.64569091796875,131.34213256835938
2019-08-29,51.037376403808594,139.8067169189453,133.8224334716797
2019-08-30,50.97144317626953,140.21131896972656,133.57057189941406
2019-09-03,50.2291145324707,138.0206756591797,131.80718994140625
2019-09-04,51.08133316040039,138.40548706054688,133.3477020263672
2019-09-05,52.080047607421875,141.0599365234375,135.69241333007812
2019-09-06,52.07516098022461,142.42166137695312,134.77198791503906
2019-09-09,52.2973747253418,137.51739501953125,133.2411651611328
2019-09-10,52.915157318115234,134.7839813232422,131.84596252441406
2019-09-11,54.59760665893555,137.65557861328125,131.8846893310547
2019-09-12,54.47551727294922,139.865966796875,133.2411651611328
2019-09-13,53.415748596191406,139.1554718017578,133.04736328125
2019-09-16,53.69655990600586,138.79037475585938,132.0881805419922
2019-09-17,53.89190673828125,140.44813537597656,133.1151885986328
2019-09-18,54.397377014160156,142.0467071533203,134.21005249023438
2019-09-19,53.95539855957031,143.82293701171875,136.68067932128906
2019-09-20,53.16667175292969,144.53343200683594,135.1014404296875
2019-09-23,53.40842056274414,142.6881561279297,134.81076049804688
2019-09-24,53.15446090698242,142.63877868652344,133.1055145263672
2019-09-25,53.97248840332031,142.0467071533203,135.02389526367188
2019-09-26,53.694114685058594,141.03900146484375,135.19830322265625
2019-09-27,53.43284225463867,139.85348510742188,133.4446258544922
2019-09-30,54.690399169921875,142.68885803222656,134.70416259765625
2019-10-01,54.84178924560547,140.20912170410156,132.80514526367188
2019-10-02,53.4670295715332,135.4571533203125,130.46043395996094
2019-10-03,53.92121505737305,137.13662719726562,132.03973388671875
2019-10-04,55.43272399902344,139.94239807128906,133.8224334716797
2019-10-07,55.44492721557617,137.99615478515625,132.85360717773438
2019-10-08,54.79540252685547,133.98507690429688,131.44869995117188
2019-10-09,55.43760299682617,135.54605102539062,133.9387664794922
2019-10-10,56.184818267822266,137.0872344970703,134.77198791503906
2019-10-11,57.679237365722656,137.04769897460938,135.3339385986328
2019-10-14,57.596214294433594,137.12673950195312,135.2080078125
2019-10-15,57.461917877197266,135.9313201904297,137.16514587402344
2019-10-16,57.22993469238281,135.7337646484375,136.04122924804688
2019-10-17,57.4521369934082,136.10919189453125,135.34361267089844
2019-10-18,57.72807693481445,136.3462677001953,133.13458251953125
2019-10-21,58.72923278808594,136.5636444091797,134.12283325195312
2019-10-22,58.594940185546875,135.42747497558594,132.126953125
2019-10-23,59.38121032714844,136.7809600830078,132.9698486328125
2019-10-24,59.478885650634766,134.79519653320312,135.58587646484375
2019-10-25,60.211448669433594,134.23208618164062,136.35122680664062
2019-10-28,60.81459426879883,134.56800842285156,139.70364379882812
2019-10-29,59.40807342529297,135.61517333984375,138.3859405517578
2019-10-30,59.40074920654297,136.5833740234375,140.1105499267578
2019-10-31,60.74376678466797,136.15855407714844,138.9091339111328
2019-11-01,62.46773147583008,134.92364501953125,139.24826049804688
2019-11-04,62.877967834472656,133.58990478515625,140.0524139404297
2019-11-05,62.787620544433594,131.86099243164062,139.96522521972656
2019-11-06,62.81447982788086,133.23423767089844,139.5776824951172
